GEOID,tri
060855091022,16.248
060855091051,17.889
060855091052,17.889
060855117022,65.909
060014422004,84.676
060014423011,11.136
060014423013,46.422
060855120222,4.583
060855091053,18.083
060855091061,16.279
060855091062,17.916
060855091072,17.916
060014426011,27.0
061150401001,7.348
061150408003,6.481
061150410002,68.898
061150411002,91.46
060670079041,20.174
060670079032,12.288
060670079042,29.631
060670079043,17.263
060670079044,29.631
060670079051,27.857
060070004011,3.873
060070004024,5.477
060070017042,84.605
060070026013,100.0
060855091082,16.155
060855091081,18.276
060855120532,58.873
060855120521,56.657
060855120171,26.23
060855120172,82.329
060855091083,18.276
060855091091,18.52
060855091092,17.776
060855092011,15.362
060855092012,15.875
060855092013,15.362
060855104001,17.263
060855104002,31.321
060014426012,22.738
060014431041,61.628
060014433212,78.045
060190064032,785.683
060190064031,236.903
060190074001,0.0
060190083022,26.173
060190065012,17.088
060190068022,7.348
060190063002,83.175
060190077002,0.0
060190014143,0.0
060190038041,12.207
060190064025,71.007
060190054101,0.0
060190063005,3.464
060190077001,0.0
060190043011,0.0
060190045043,0.0
060190031031,8.66
060190055142,9.381
060855104003,25.884
060855105001,19.131
060190003003,13.304
060190003001,13.528
060190004001,10.536
060190013013,7.616
060190013014,6.782
060190013042,6.782
060190014112,0.0
060855119162,26.038
060855119151,23.452
060855120193,0.0
060855120202,14.353
060855120212,16.093
060855120213,16.093
060855092014,16.155
060855092021,22.181
060855092022,15.875
060855092023,15.46
060855092024,22.181
060670079052,19.596
060670079061,18.493
060670080051,22.539
060670080052,31.305
060670080061,11.662
061010503021,2.0
060855106002,19.131
060855106001,18.111
060670080063,34.742
060670080064,38.026
060670080071,12.884
060670080081,17.889
060670080082,23.238
060871004001,125.34
060855119161,26.038
060855119051,60.249
060871214021,25.807
060871217003,21.564
060871217006,21.703
060855120231,12.884
060855120232,5.477
060855120233,12.884
060855120241,8.246
060855120242,9.22
060855120252,7.416
060855093032,22.181
060290028123,4.123
060290055071,12.45
060290055064,13.711
060290058013,12.689
060290028122,4.123
060290009104,55.507
060290009083,46.84
060855094031,25.377
060855094042,20.616
060855094043,21.095
060855107001,18.358
060855107002,19.748
060855107003,20.149
060290060032,75.914
060670080072,15.199
060670081113,11.958
060670081114,11.958
060670081253,10.63
060670081313,23.043
060670081314,23.043
060855108011,18.788
060855108012,18.788
060855108013,20.688
060855120191,3.162
060670081361,24.799
060670081381,14.526
061010502023,6.708
061010503011,2.646
060830015002,105.712
060855120192,0.0
060855095002,25.377
060855095001,21.166
060855096002,19.621
060855097002,15.906
060670081382,17.321
060670081383,20.494
060670081391,14.526
060670081354,15.556
060855108021,17.861
060855108022,17.861
060855108031,20.664
060855108032,20.664
060855109001,18.083
060855109002,20.125
060670080091,47.011
060670080092,47.445
060670080093,35.426
060670080094,52.688
060830028062,23.409
060855119071,62.282
060855119072,69.412
060855119101,110.164
060855119102,44.441
060855083044,21.331
060855083045,25.338
060855084012,17.292
060670080103,45.122
060670080104,38.471
060670081111,16.432
060670081112,22.825
060670081131,15.264
060650446023,30.43
060855084013,17.972
060855097001,16.941
060855098013,19.621
060871009004,17.72
060871221001,64.172
060871220014,99.0
060855098021,18.547
060855098022,18.547
060855109003,20.664
060855110001,20.857
060855110002,20.298
060855110003,21.213
060855110005,20.712
060855119121,97.98
060855119122,177.75
060855119123,47.896
060855119131,120.487
060830016011,125.443
060830016012,50.774
060670093262,4.359
060670093281,2.646
060855099011,20.952
060855099012,30.594
060855099021,18.493
060855099022,18.493
060855099023,22.782
060855100011,26.87
060670081411,19.183
060855111002,17.804
060855111004,17.804
060855111003,19.975
060855119132,79.787
060670081132,15.264
060670081171,15.133
060670081172,12.288
060670081191,9.899
060855045051,8.718
061010506031,1.0
060855119133,75.624
060670081192,15.556
060670081193,12.57
060670081194,20.174
060670081195,9.899
060670081202,16.279
060855100012,37.229
060855100013,43.29
060855100014,48.425
060570005015,73.389
060570005021,93.632
060816078001,24.759
060879901000,0.0
060855100015,46.733
060855112002,15.748
060855112003,15.811
060570005022,68.608
060570007013,137.419
060570007015,108.397
060570008011,138.986
060570008021,177.62
060570009002,321.722
060570012063,114.193
060570012041,484.021
060871222017,52.067
060871220012,136.294
060290060033,70.597
060290064031,5.196
060290064042,6.083
060290064041,6.856
060290063043,10.536
060290064032,7.348
060290064012,7.348
060290064014,10.863
060290047022,7.681
060290047023,8.0
060290055073,11.576
060670081322,13.229
060855119141,38.974
060855119142,26.42
060855119143,44.441
060871221003,88.685
060670081362,19.975
060670081415,17.321
060670081422,8.888
060670084023,55.946
060670085051,32.772
060670085052,32.772
060670081352,9.487
060190031021,10.198
060190025023,0.0
060190064021,227.352
060190042101,2.0
060855100016,29.172
060855100021,45.673
060855100022,51.875
060190040022,2.828
060190063001,7.483
060190082006,7.071
060190064022,140.627
060190021005,7.81
060190012021,10.247
060190050003,0.0
060190057034,8.185
060190004002,10.536
060190004004,10.392
060190005011,9.899
060190005012,11.705
060190005023,11.0
060190005022,10.724
060855112004,15.811
060855113023,19.391
060855113021,19.391
060670081203,20.469
060670081221,16.093
060250104005,11.489
061010503022,6.633
061010507012,1.732
061010503023,6.708
060411082004,59.346
060190014114,0.0
060670081222,20.761
060670081241,16.553
060670081242,11.705
060670081251,13.304
060670081252,11.402
060750208003,46.573
060830019013,121.951
060855084014,17.972
060855100023,43.29
060830019032,53.981
060830019033,110.404
060830019035,62.274
060855120051,7.746
060855120052,6.0
060855120053,6.0
060855084015,18.493
060855084016,18.083
060855084031,18.52
060670081271,10.1
060670081272,10.63
060670081281,13.191
060670093282,2.646
060670093283,2.0
060670093291,10.392
060670093292,14.213
060670093312,3.873
060855084032,19.261
060855084033,18.52
060855084041,17.436
060855101002,58.796
060855101003,52.849
060855102001,27.713
060855102002,51.73
060670081282,13.191
060670081301,4.0
060670081302,7.681
060750260011,95.849
061010505011,2.0
060816074001,30.692
060816074003,26.115
060816075001,27.785
060670093313,4.359
060670094071,4.359
060670094072,5.385
060855113012,19.365
060855114001,15.556
060855114003,15.556
060855114004,18.111
060816139004,17.833
060670081303,11.619
060670081311,11.619
060670081312,11.314
060670081321,12.0
060670081331,15.811
060670081332,15.811
060670081341,18.083
060670081342,19.339
060290058023,89.017
060290060061,102.684
060290028201,3.873
060290028211,3.606
060290032051,4.0
060290032061,3.873
060290032052,3.873
060290032024,3.0
060290031222,4.243
060290032022,4.583
060670085071,31.654
060830027065,2.0
060830018001,532.748
060830019031,61.725
060830019065,0.0
060830015001,606.353
060830001032,570.573
060830027023,36.428
060830005012,487.737
060830028024,49.79
060830019053,41.073
060830021031,39.09
060830024041,37.323
060830023031,35.623
060830007001,163.57
060830001031,352.717
060830010004,29.967
060830019012,253.76
060830028081,173.945
060670085072,32.634
060670085081,28.983
060670085082,33.03
060670085091,66.098
060830019052,106.86
060830019061,29.933
060830019062,21.494
060830019063,18.735
060133032051,35.972
061010506011,1.732
061010506012,1.0
061010506013,1.732
060670094081,3.464
060670095012,6.0
060670095022,3.606
060670095024,2.449
060670096013,3.317
060670096063,3.873
060374810022,32.924
060374811011,31.369
060374811021,30.249
060374811022,29.172
060374811033,29.309
060374811034,24.413
060374811035,23.473
060374812011,28.548
060374812012,31.528
060374812021,30.838
060374812022,30.838
060670096064,3.464
060670096102,4.69
060830020054,37.135
060816103034,0.0
060830020071,19.105
060830020081,17.861
060830020085,21.84
060830020092,15.716
060830020093,15.716
060830020101,17.607
060830020102,39.332
060830020104,23.108
060830020113,1.0
060830020121,23.749
060816139005,18.868
060816140003,113.697
060816004021,100.329
060816078002,27.928
060816092012,72.938
060816004011,126.673
060816004023,100.329
060133131014,29.933
061010506042,1.0
060190041002,4.243
060190064034,112.454
060190039003,2.646
060190074003,0.0
060190060004,8.602
060190064026,75.366
060190083023,64.304
060190061004,7.348
060190084021,2.0
060290032021,3.873
060290032023,4.583
060290038041,6.164
060190074002,1.0
060190012013,10.909
060190021002,10.724
060190039002,4.123
060190035003,4.69
060190044051,0.0
060190047031,4.472
060190051002,0.0
060190014142,0.0
060190014141,0.0
060190014131,0.0
060290038042,7.348
060290038122,3.606
060290040002,3.464
060290040004,3.0
060290040003,3.873
060290049021,8.66
060290049022,7.0
060290060083,371.839
060290064013,7.348
060290064034,5.477
060290064033,5.477
060290016002,14.9
060670085102,33.377
060670087022,22.978
060250120021,2.646
060190014073,3.0
060190004003,11.832
060670087031,17.464
060670087032,16.583
060670087042,6.856
060670087051,9.899
060670089053,9.899
060670089083,12.57
060670089112,10.817
060374812023,29.172
060374813001,18.708
060374813002,18.248
060374814011,25.807
060374814012,23.473
060374814021,24.413
060374814022,22.181
060374814023,18.248
060374815001,20.469
060374815004,24.021
060871225004,32.757
060871231002,33.823
060871105014,36.688
060871215005,19.672
060374823013,22.249
060374823031,27.641
060374823033,22.249
060374823041,42.849
060374823042,28.408
060374824011,9.487
060374824012,9.487
060374824013,1.414
060374824021,18.735
060374824022,47.043
060374825021,42.849
060374825022,42.849
060374825032,28.408
060830027024,51.225
060830024021,39.09
060830022092,39.294
060830007002,526.529
060830024033,21.048
060830022053,35.623
060830009001,44.227
060830021012,24.249
060830005011,493.58
060830006006,190.105
060830019011,14.765
060830030015,12.042
060830028093,66.821
060830011013,4.123
060830020061,52.058
060830007003,135.499
060830020084,22.605
060830021011,36.865
060830021021,36.865
060830021022,23.812
060830022051,25.1
060830022052,39.395
060830022062,24.759
060830022063,36.249
060830022091,39.294
060830022101,26.495
061130106051,4.796
060570001031,75.366
060570001032,116.073
060570001042,94.037
060570001051,162.111
060570003002,75.598
060570005012,110.512
060830022102,22.113
060830022113,21.726
060830023032,8.426
060830023033,8.426
060830023041,36.249
060830023042,8.426
060830023051,35.071
060816076003,27.185
060816077013,18.439
060670096103,4.69
060670096143,3.162
060670096162,3.606
060670096163,3.0
060670096164,2.828
060670096192,2.236
060670096193,2.449
060374816041,16.186
060816130001,37.643
060816057003,115.026
060374816042,27.423
060374817131,4.123
060374817141,21.024
060374818001,22.738
060374818002,62.984
060374818003,69.828
060374819012,31.225
060374819013,32.527
060374819014,64.877
060374825211,51.313
060374825212,40.485
060710124003,37.403
060710124002,63.514
060871216002,19.209
060871220011,134.399
060816004022,100.329
060816019011,247.364
060816019022,97.293
060816038022,107.485
060855120333,3.464
060855120331,163.536
060374825213,42.814
060250120022,2.646
060250121001,3.317
060411102001,70.704
060411110001,69.246
060411110002,66.536
060411110004,66.536
060871216005,23.324
060871214023,25.807
060871010004,26.211
060816013004,94.08
060816016033,115.633
060816019012,148.23
060816019013,148.23
060816019021,33.422
060816019023,52.163
060411121001,54.332
060290005061,4.0
060290015001,23.259
060855120334,228.517
060830010003,54.534
060290037001,6.0
060290053002,20.494
060290056002,24.556
060670089122,17.176
060670089123,13.304
060670090101,11.0
060670090102,4.243
060670091052,4.69
060670091053,3.742
060855120341,20.543
060855120342,204.384
060830023044,12.961
060830023054,3.606
060830023061,33.196
060830023062,31.496
060830023063,4.123
060830023064,3.0
060830024022,2.236
060830024023,41.11
060830024024,41.11
060830024031,12.961
060670091113,4.359
060670091122,4.359
060830024042,21.048
060830023052,4.899
060830024044,1.0
060530130001,93.824
061010505042,3.0
060855120351,168.345
060855120352,86.597
060855123132,189.061
060374819021,69.527
060374820011,61.628
060374820012,62.968
060530133004,23.601
060530133001,81.597
060530134001,84.321
060530135002,61.205
060871214031,23.473
060871214033,23.473
060374820021,95.483
060855123141,199.955
060816077021,27.893
060816077022,27.893
060670096222,2.0
060670096301,3.0
060670096302,3.0
060670096303,3.464
060670096304,3.0
060670096321,2.236
060670096322,2.236
060670096323,2.236
060670096324,2.236
060375029012,14.56
060375029013,15.716
060830026041,5.745
060830027022,36.373
060816092011,39.912
060816092013,39.912
060816092021,65.582
060816139002,18.466
060816139003,18.762
060855123072,115.126
060855123073,33.897
060375041011,25.904
060375041012,14.799
060375041013,17.146
061070039014,10.1
061010510002,1.732
061010506034,2.0
061010508001,289.56
061010508002,10.0
060830027031,1.0
060830027053,47.979
060816076002,31.193
060816079001,24.759
060816080011,9.274
060816080012,19.105
060816140002,163.107
061070039015,6.164
061070042003,7.483
061070044001,8.185
061070010034,0.0
061070013024,0.0
060375323023,22.0
060375323024,17.607
060375323031,17.607
060375323032,25.846
061010501022,2.236
061010509001,2.646
061010510001,1.0
061010501013,1.732
061010511001,3.0
061010511002,2.0
061010501014,5.099
061010501021,2.0
061010501011,4.243
061010507023,1.414
061010501023,2.236
060816024004,101.0
060816025003,208.358
060816026003,127.047
060816026004,97.026
060816038011,109.695
060375323033,31.544
060375323041,22.782
060371171022,21.378
060371325012,0.0
060375004021,20.567
060375004022,9.849
060375004023,9.849
060375005001,22.847
060530001012,17.664
060374640005,48.724
060730186141,29.682
060730212052,102.864
060730100151,36.497
060730200273,166.277
060730133102,54.863
060730219002,23.259
060730095102,111.378
060730134212,127.307
060730093014,66.933
060730155021,89.314
060730106012,2.449
060730073013,71.358
060730085032,16.882
060375006002,21.726
060375006003,22.847
060650418093,68.103
060650417023,73.294
060650418062,77.395
061130112041,4.899
061130113001,240.1
060871220034,97.365
060871215003,24.94
060871102001,20.567
060133020081,5.0
060730029022,57.888
060730030042,95.357
060730031033,66.325
060730031154,50.517
060730032143,101.769
060730033051,31.417
060371958032,30.282
060371959022,69.087
060371959032,30.282
060371974103,95.315
060372011103,95.221
061130104013,0.0
061130104022,5.568
060375027003,7.937
060375027004,10.909
060375027005,10.909
061130103022,7.874
061130103023,4.123
061130113003,15.0
060372071031,29.394
060372075011,24.597
060372084012,36.428
